order_id,order_datetime,customer_id,total_amount,num_items
43246103,2024-02-03T17:01:06.274565,11,68.40,5
43254531,2024-02-09T14:01:20.898208,22,9.90,1
43268039,2024-02-01T05:44:01.600996,17,83.60,5
43275611,2024-02-03T16:58:08.832052,3,39.55,3
43281194,2024-02-06T08:55:17.305484,6,45.70,3
43284515,2024-02-06T18:37:55.509248,8,67.62,4
43298694,2024-02-07T03:08:45.622160,10,57.07,4
43312240,2024-02-05T07:14:39.933629,20,4.42,1
43314152,2024-02-01T07:20:36.045637,5,2.00,1
43333638,2024-02-04T22:53:49.845313,10,49.93,3
43347683,2024-02-08T08:28:49.757259,23,57.67,4
43348519,2024-02-01T05:02:48.396704,3,23.20,1
43348778,2024-02-05T19:48:08.492669,23,69.60,4
43349933,2024-02-03T13:42:53.936645,15,42.87,2
43360519,2024-02-08T01:45:25.127206,2,4.80,1
43361696,2024-02-08T13:10:14.891870,28,54.68,4
43362043,2024-02-09T16:48:55.989419,4,29.27,3
43367094,2024-02-09T05:23:55.296192,10,37.28,1
43378743,2024-02-04T18:01:36.282109,20,10.35,2
43379457,2024-02-04T08:05:46.271447,18,47.25,1
43386998,2024-02-08T07:49:23.926806,2,48.30,3
43403773,2024-02-08T17:58:45.469127,5,50.05,3
43410434,2024-02-05T16:36:29.059225,24,7.68,1
43418088,2024-02-03T03:40:31.721885,4,10.37,3
43468315,2024-02-04T21:26:19.526050,12,13.71,2
43478463,2024-02-10T16:06:41.733380,12,50.16,4
43484192,2024-02-04T12:16:46.796331,2,79.11,5
43495711,2024-02-08T20:20:17.158741,2,34.29,2
43508513,2024-02-01T20:39:02.240254,8,23.63,4
43534619,2024-02-01T02:10:00.911801,23,9.32,1
43566168,2024-02-05T03:53:01.955165,24,28.97,3
43581520,2024-02-05T18:47:10.253392,19,36.85,1
43593955,2024-02-04T15:37:21.807822,22,80.09,4
43594397,2024-02-01T13:53:44.356183,18,58.81,4
43637101,2024-02-01T06:36:43.371029,13,24.16,4
43642638,2024-02-09T07:29:13.138594,1,1.92,1
43645682,2024-02-03T13:59:24.901982,26,24.17,3
43650219,2024-02-07T01:19:16.343582,13,11.31,3
43705101,2024-02-03T20:53:36.605574,13,54.24,2
43720687,2024-02-01T17:06:52.433889,11,25.29,3
43728939,2024-02-03T09:14:06.363107,2,80.04,5
43741875,2024-02-07T16:02:51.741590,4,40.60,4
43760449,2024-02-01T13:28:53.446085,26,31.73,3
43767620,2024-02-08T23:54:09.871169,7,21.17,2
43771866,2024-02-09T04:19:31.187787,18,47.84,3
43799403,2024-02-03T00:56:06.514406,17,22.43,2
43821226,2024-02-08T07:50:28.439887,28,102.19,5
43831728,2024-02-06T16:04:23.252343,10,29.80,1
43848035,2024-02-05T02:12:40.360793,28,25.47,1
43850001,2024-02-05T15:54:52.853528,22,34.71,3
43854551,2024-02-09T13:50:53.831043,13,7.68,1
43858356,2024-02-09T16:14:43.028079,14,69.13,5
43864622,2024-02-07T01:55:56.460966,10,54.36,4
43870282,2024-02-08T23:45:34.262618,6,47.52,2
43870460,2024-02-04T16:17:42.444761,10,62.33,4
43870926,2024-02-03T00:23:30.004847,27,22.72,1
43883328,2024-02-02T22:44:53.832434,1,35.88,2
43917609,2024-02-01T16:34:20.648660,26,81.18,5
43932827,2024-02-09T02:04:21.461340,17,87.06,4
43938481,2024-02-03T04:01:14.764338,1,3.84,1
43945387,2024-02-05T08:26:55.367373,1,39.12,3
43955339,2024-02-09T09:40:47.804657,7,39.60,1
43962977,2024-02-03T15:45:10.066445,12,66.90,4
43977962,2024-02-03T17:22:08.264551,12,9.90,1
43983989,2024-02-07T04:01:40.342041,12,55.58,3
43984992,2024-02-07T13:59:53.982155,14,17.46,4
43991138,2024-02-10T11:57:42.286849,4,24.41,2
43993352,2024-02-10T04:02:15.047628,4,121.87,5
43999807,2024-02-08T01:51:55.663091,19,28.48,4
44000850,2024-02-10T23:27:58.145149,8,90.34,4
44013664,2024-02-01T16:01:43.346074,25,2.70,1
44016857,2024-02-03T14:14:57.312728,1,37.25,1
44018645,2024-02-05T19:55:28.592861,15,76.72,4
44031248,2024-02-08T09:37:42.013129,18,16.50,1
44056419,2024-02-03T15:18:11.132352,3,52.71,4
44056571,2024-02-05T21:09:20.611492,28,95.80,5
44063417,2024-02-01T16:20:35.482697,28,54.54,4
44073592,2024-02-08T14:45:57.217947,18,25.47,1
44091030,2024-02-03T08:13:45.460866,1,40.86,3
44092573,2024-02-09T00:07:19.974260,20,50.98,5
44126837,2024-02-05T13:20:51.443481,15,45.01,4
44138157,2024-02-09T14:59:24.808302,3,80.47,5
44142247,2024-02-07T01:15:27.430963,26,38.94,4
44166888,2024-02-04T09:52:00.171210,21,67.65,4
44185053,2024-02-01T07:09:42.362389,15,15.95,3
44198298,2024-02-09T07:44:20.567193,3,16.50,1
44200935,2024-02-07T20:28:19.705874,11,58.28,5
44209460,2024-02-05T13:10:11.200154,17,36.29,4
44225116,2024-02-05T01:00:10.237959,22,48.89,4
44230996,2024-02-05T10:00:59.013874,27,49.30,3
44234055,2024-02-05T04:56:31.126599,4,52.06,3
44244433,2024-02-09T21:03:59.961605,15,45.21,2
44253156,2024-02-02T12:43:38.659724,12,18.41,4
44273803,2024-02-09T02:54:06.501636,1,41.93,2
44277184,2024-02-01T06:01:20.993874,29,77.23,4
44299437,2024-02-07T10:25:03.552537,28,13.50,1
44312731,2024-02-09T12:42:44.867002,16,37.80,1
44314525,2024-02-03T09:39:43.880456,14,35.89,2
44324890,2024-02-09T07:44:26.586981,27,31.79,2
44356553,2024-02-04T14:46:38.817118,23,13.24,1
44382427,2024-02-03T14:37:48.124664,21,15.25,1
44383092,2024-02-03T09:45:14.426258,26,34.00,2
44395383,2024-02-04T23:05:46.996236,22,4.52,1
44408195,2024-02-03T13:30:25.696024,21,29.00,1
44409786,2024-02-03T18:31:21.080598,20,70.80,5
44438332,2024-02-04T08:58:04.456928,19,36.64,2
44451138,2024-02-04T20:05:27.831392,7,64.75,3
44451559,2024-02-10T19:55:00.880928,13,33.00,4
44454691,2024-02-05T02:51:05.681067,7,46.85,3
44454842,2024-02-07T19:01:01.936993,16,56.32,4
44463273,2024-02-09T11:36:07.683110,6,50.14,5
44463620,2024-02-10T23:15:30.676060,5,33.06,4
44469754,2024-02-03T08:30:05.631480,6,54.15,3
44478099,2024-02-07T21:34:15.438522,6,68.79,5
44507182,2024-02-03T15:22:57.321099,18,61.52,3
44578537,2024-02-09T09:53:48.075298,20,12.14,2
44581386,2024-02-08T00:58:27.652155,24,124.09,5
44598014,2024-02-10T04:13:42.254969,11,33.47,3
44601612,2024-02-05T08:17:31.003443,22,42.54,2
44607363,2024-02-10T02:35:57.537092,20,48.20,3
44620854,2024-02-09T01:41:38.176553,9,76.83,3
44623741,2024-02-06T18:19:30.952804,21,73.92,3
44629230,2024-02-09T23:39:02.888866,9,29.76,2
44643025,2024-02-01T21:09:42.618748,18,24.78,4
44649212,2024-02-09T21:15:39.917334,29,4.80,1
44657847,2024-02-03T07:41:26.691165,9,51.74,3
44669624,2024-02-03T10:00:41.921657,23,48.66,2
44675821,2024-02-10T04:02:59.244615,20,20.49,1
44680607,2024-02-04T11:42:49.721512,2,20.82,3
44686468,2024-02-01T15:14:59.214267,13,27.21,1
44691243,2024-02-05T15:22:49.099151,15,53.45,5
44696907,2024-02-03T05:03:00.206723,24,86.09,4
44697193,2024-02-10T16:06:39.804945,1,27.32,1
44701954,2024-02-03T09:40:06.918372,21,69.48,2
44708946,2024-02-05T17:09:23.854374,21,28.93,2
44716271,2024-02-06T19:06:04.854582,1,31.46,4
44775690,2024-02-09T18:33:47.745567,4,15.40,2
44782020,2024-02-09T16:10:28.551946,19,82.68,4
44789094,2024-02-10T02:39:36.836717,11,48.98,4
44798814,2024-02-04T16:28:33.144515,11,108.82,5
44800550,2024-02-03T19:07:09.435602,8,4.42,1
44811078,2024-02-05T14:39:40.813326,19,4.42,1
44849930,2024-02-10T00:07:55.436759,1,11.13,1
44852290,2024-02-01T13:17:19.820487,16,41.94,3
44859390,2024-02-05T19:52:15.284719,13,53.09,3
44861537,2024-02-08T19:20:52.919851,24,13.26,1
44875365,2024-02-09T13:16:43.453567,25,13.24,1
44884579,2024-02-01T17:02:31.683928,30,13.71,2
44934109,2024-02-10T03:02:59.039876,26,51.06,3
44966588,2024-02-08T08:24:08.939724,19,36.22,3
44985213,2024-02-03T23:30:31.877479,17,80.50,5
44989455,2024-02-05T01:30:24.165659,7,13.01,3
45000677,2024-02-04T20:48:06.352905,9,37.56,4
45003497,2024-02-08T19:47:19.213826,25,30.41,3
45008853,2024-02-03T23:25:46.320044,13,14.04,2
45014487,2024-02-10T06:30:12.968843,27,32.74,5
45015295,2024-02-09T05:10:04.173186,6,17.81,2
45023475,2024-02-06T14:12:03.141396,20,23.20,1
45030432,2024-02-05T17:35:16.197360,14,51.50,5
45034393,2024-02-05T11:19:00.715292,10,5.80,1
45049500,2024-02-03T16:43:36.732315,16,18.64,1
45062816,2024-02-01T09:26:09.364853,12,38.32,3
45063045,2024-02-10T09:46:46.313804,7,26.59,2
45069142,2024-02-04T11:05:12.469107,26,100.57,5
45072943,2024-02-09T22:29:16.396622,8,95.80,3
45073589,2024-02-03T14:20:13.390239,1,7.68,1
45086055,2024-02-08T17:23:42.807546,17,7.39,2
45088374,2024-02-08T13:54:10.378636,3,48.46,4
45113132,2024-02-05T02:33:56.213690,7,25.13,2
45113791,2024-02-01T01:29:06.184540,29,65.00,3
45125257,2024-02-05T23:54:38.977916,16,45.33,3
45152143,2024-02-05T07:45:50.765453,3,24.00,1
45154443,2024-02-01T02:59:38.226009,6,10.84,2
45158133,2024-02-10T09:12:17.563990,16,7.42,1
45169317,2024-02-01T14:21:57.174548,30,19.38,3
45173389,2024-02-09T09:15:15.559558,9,50.19,4
45183898,2024-02-04T07:24:30.455585,19,7.37,1
45194503,2024-02-03T17:22:50.091821,26,18.66,2
45196318,2024-02-08T08:24:37.624608,12,22.35,1
45204630,2024-02-08T22:06:39.514728,15,31.70,2
45224521,2024-02-05T05:14:03.347127,25,7.85,2
45225377,2024-02-04T08:27:39.937922,30,27.28,4
45227167,2024-02-03T10:30:23.475573,13,16.55,2
45253819,2024-02-07T02:29:51.874081,7,17.78,1
45278176,2024-02-01T16:43:59.269757,9,36.23,3
45278798,2024-02-09T16:45:57.849290,6,46.74,4
45287564,2024-02-10T17:37:59.141671,13,21.76,2
45298220,2024-02-08T12:52:39.984729,19,3.71,1
45303560,2024-02-03T15:29:16.571991,29,57.39,3
45304858,2024-02-05T21:10:33.881444,18,21.89,2
45311566,2024-02-01T15:51:44.726667,21,24.09,2
45321070,2024-02-09T02:27:43.150559,17,34.13,2
45324688,2024-02-03T07:36:11.794322,2,21.02,2
45332088,2024-02-08T23:42:32.037267,16,61.65,4
45367334,2024-02-10T21:29:09.097582,5,79.04,3
45370406,2024-02-04T07:33:46.467584,5,38.29,3
45375540,2024-02-10T15:18:48.051617,29,60.23,5
45382537,2024-02-05T01:56:20.396288,27,36.85,5
45419318,2024-02-01T22:44:37.111875,24,57.60,3
45420718,2024-02-05T10:47:19.880221,27,51.45,2
45420813,2024-02-05T15:21:32.878909,11,8.63,2
45436286,2024-02-08T19:25:39.496189,14,46.50,2
45440036,2024-02-10T00:21:31.627976,17,27.21,1
45458377,2024-02-05T03:44:04.424575,1,27.42,2
45460439,2024-02-05T11:17:44.764459,16,118.34,4
45471151,2024-02-05T11:07:58.549589,21,38.08,4
45477439,2024-02-05T08:48:05.439178,28,65.98,5
45488406,2024-02-08T03:33:48.171256,9,68.25,4
45496704,2024-02-08T20:40:21.917578,12,55.06,4
45506584,2024-02-03T13:07:41.128003,5,86.94,3
45512387,2024-02-09T18:29:30.437479,29,87.63,5
45518851,2024-02-07T22:49:15.839983,27,11.56,1
45525500,2024-02-09T02:50:11.066172,2,97.37,4
45526899,2024-02-01T00:33:45.755520,1,64.57,3
45538707,2024-02-05T20:00:17.841832,23,45.25,4
45553569,2024-02-03T14:52:23.669826,1,30.53,3
45565461,2024-02-10T02:11:53.879343,19,7.42,1
45571327,2024-02-03T16:55:06.626453,13,28.90,1
45582971,2024-02-10T16:36:44.667776,20,23.40,2
45586302,2024-02-08T05:46:51.615337,3,76.62,3
45588446,2024-02-07T18:41:09.141222,23,34.44,3
45614739,2024-02-10T06:20:48.917005,21,29.22,3
45619530,2024-02-09T19:09:07.274869,18,64.42,5
45627274,2024-02-10T11:42:37.885124,28,8.49,1
45627855,2024-02-05T01:45:40.679983,15,37.90,3
45628392,2024-02-05T14:27:02.065694,9,70.20,5
45639513,2024-02-01T05:58:03.488495,20,45.01,3
45660572,2024-02-03T07:13:49.660089,1,78.53,3
45660610,2024-02-08T19:03:07.771523,2,16.50,1
45661764,2024-02-01T22:27:10.699004,25,27.60,3
45684210,2024-02-05T23:00:32.707524,23,54.08,4
45689863,2024-02-08T16:19:34.868782,16,63.49,5
45692379,2024-02-09T13:02:54.352264,21,62.16,4
45695171,2024-02-01T16:28:02.134000,14,31.51,4
45700640,2024-02-03T23:16:02.229397,17,33.20,1
45703538,2024-02-10T13:31:25.749646,12,53.57,5
45703873,2024-02-10T09:33:20.506956,2,60.88,5
45704356,2024-02-01T01:48:08.771325,16,44.70,4
45705037,2024-02-05T06:10:23.477450,8,17.48,2
45705765,2024-02-08T21:18:57.767342,23,38.55,5
45716975,2024-02-09T03:05:45.489106,27,36.57,2
45726702,2024-02-09T23:57:10.172283,25,47.48,2
45730692,2024-02-06T04:06:38.792241,1,81.35,5
45741911,2024-02-07T22:24:44.692920,20,49.19,3
45750447,2024-02-04T04:22:50.196202,27,32.21,4
45804759,2024-02-05T02:03:46.466320,17,36.24,4
45813618,2024-02-05T06:45:16.317577,14,69.35,3
45836130,2024-02-01T17:44:20.288216,20,25.81,3
45838603,2024-02-01T08:28:27.639419,20,65.38,3
45846981,2024-02-01T19:38:03.896339,2,69.99,5
45854248,2024-02-04T13:11:41.842372,10,83.21,5
45860475,2024-02-10T02:50:57.894999,10,60.48,4
45860959,2024-02-05T05:34:45.999656,3,17.40,1
45862235,2024-02-05T20:57:21.630332,16,44.86,2
45905435,2024-02-01T07:24:21.272724,8,43.01,3
45910636,2024-02-03T07:30:22.474027,12,79.37,4
45911151,2024-02-09T03:10:57.190843,5,51.31,4
45930970,2024-02-09T09:17:19.250312,26,8.92,1
45935833,2024-02-06T07:27:48.045641,9,61.00,5
45939350,2024-02-09T06:50:11.927659,30,14.06,2
45948711,2024-02-09T15:13:48.123027,15,69.65,3
45956950,2024-02-10T07:56:32.262982,21,42.58,3
45964495,2024-02-05T16:58:10.742845,11,9.86,2
45971819,2024-02-10T01:49:34.974843,3,17.78,1
45977508,2024-02-05T21:08:44.061005,14,86.38,4
45979846,2024-02-08T20:46:35.181407,22,28.25,4
45987994,2024-02-10T07:57:47.542225,3,44.44,2
45994852,2024-02-10T18:57:06.783936,21,96.16,4
45997004,2024-02-10T17:24:22.573563,20,7.23,2
46000687,2024-02-10T11:01:55.159486,8,56.13,4
46002612,2024-02-07T16:31:23.096486,13,68.60,3
46018484,2024-02-09T12:21:22.413133,2,61.35,4
46024209,2024-02-09T08:17:59.195184,24,56.41,3
46026025,2024-02-10T04:14:36.920878,8,29.13,3
46028776,2024-02-03T00:39:18.141585,22,96.11,4
46053971,2024-02-06T14:00:55.030816,19,36.98,3
46089766,2024-02-01T10:40:14.345303,30,83.21,5
46092402,2024-02-03T18:26:37.032853,12,14.72,2
46099514,2024-02-01T05:28:41.286411,4,51.97,4
46107214,2024-02-10T21:26:39.769492,17,30.76,2
46111905,2024-02-03T19:39:12.920112,10,11.80,2
46143958,2024-02-08T23:41:06.264529,25,12.98,3
46150642,2024-02-04T08:50:00.598673,29,81.61,5
46153788,2024-02-06T19:53:09.572999,26,65.50,4
46157546,2024-02-04T01:15:31.510534,26,51.25,2
46159144,2024-02-10T23:54:52.940177,21,31.24,2
46182918,2024-02-08T16:48:19.434983,18,35.82,3
46199206,2024-02-09T02:14:05.492639,6,45.35,1
46215561,2024-02-08T11:49:23.027161,26,57.13,3
46226313,2024-02-07T04:21:34.823372,4,17.78,1
46233111,2024-02-02T22:20:24.813420,27,100.57,4
46240584,2024-02-01T20:20:27.380127,17,29.21,2
46259269,2024-02-08T05:07:26.425010,29,48.72,4
46261114,2024-02-01T03:46:03.429794,7,87.36,5
46283392,2024-02-09T21:05:36.835788,9,39.93,2
46300395,2024-02-05T19:46:32.991277,17,18.55,1
46310301,2024-02-10T13:55:10.461241,28,92.36,5
46321891,2024-02-03T15:55:14.041179,4,59.80,3
46322758,2024-02-05T21:19:18.290686,7,11.26,3
46355406,2024-02-10T22:22:37.976199,23,5.80,1
46361796,2024-02-06T23:13:42.419017,3,43.46,3
46374282,2024-02-09T06:46:12.321409,8,24.96,2
46377364,2024-02-03T00:55:19.297493,2,54.91,4
46390370,2024-02-01T08:25:16.642818,23,57.17,2
46395860,2024-02-09T20:10:11.756991,24,40.83,2
46401933,2024-02-08T18:05:13.400607,29,80.43,3
46408369,2024-02-03T10:41:32.440737,27,46.69,5
46416905,2024-02-01T10:55:28.152012,30,75.50,4
46430673,2024-02-08T10:43:41.543927,24,46.49,4
46434744,2024-02-10T17:12:08.506791,4,56.50,2
46438072,2024-02-05T21:49:11.137611,19,45.48,5
46443346,2024-02-08T14:53:17.534966,23,52.00,2
46457381,2024-02-01T11:03:21.590685,15,46.29,5
46462967,2024-02-03T03:44:23.008408,29,34.48,3
46469060,2024-02-01T23:52:43.617413,28,72.38,4
46470371,2024-02-09T02:22:20.851136,30,31.10,3
46490135,2024-02-03T18:12:47.449988,13,18.00,1
46497090,2024-02-08T04:35:50.133266,18,27.21,1
46515347,2024-02-08T08:41:13.388697,4,43.97,3
46517169,2024-02-09T12:20:30.751988,25,55.16,3
46527795,2024-02-05T20:20:54.727346,12,22.75,1
46537668,2024-02-10T10:32:19.756311,8,17.64,4
46554285,2024-02-05T16:08:54.370657,8,43.93,2
46558626,2024-02-09T13:31:55.856393,10,23.12,1
46568588,2024-02-03T20:48:20.953511,10,37.80,1
46577988,2024-02-06T15:05:22.032510,3,89.96,5
46581008,2024-02-04T22:52:15.742773,11,77.90,3
46597646,2024-02-03T14:43:43.369451,25,40.06,2
46604037,2024-02-03T16:33:28.946031,6,29.37,3
46609744,2024-02-09T11:24:53.662452,21,42.18,3
46625054,2024-02-09T11:40:25.855208,9,38.58,2
46630342,2024-02-06T17:31:02.671272,10,85.45,5
46647456,2024-02-01T04:42:00.300176,4,33.20,1
46665947,2024-02-09T18:25:11.050680,25,40.68,2
46672082,2024-02-08T09:36:38.792571,18,81.59,4
46697330,2024-02-04T20:08:41.188304,21,43.40,3
46699437,2024-02-10T10:15:30.937206,2,7.92,3
46699685,2024-02-10T04:26:38.337784,27,31.06,3
46703107,2024-02-10T01:34:47.641815,3,56.00,4
46714781,2024-02-03T00:28:20.098828,9,12.00,1
46718962,2024-02-09T01:30:49.180753,19,39.60,1
46749997,2024-02-03T23:55:03.123899,26,62.37,3
46761745,2024-02-09T06:24:43.699580,15,34.45,1
46768622,2024-02-06T18:31:52.731953,3,13.48,2
46793467,2024-02-10T20:32:08.919954,9,69.64,3
46798972,2024-02-05T08:36:51.355514,15,67.88,3
46825525,2024-02-01T22:52:49.676964,13,14.80,2
46826666,2024-02-05T23:58:12.428949,29,86.40,4
46829282,2024-02-02T14:03:00.859829,4,23.14,2
46838741,2024-02-04T21:24:06.256172,3,50.75,2
46839326,2024-02-08T13:29:58.751791,26,90.07,4
46853942,2024-02-09T03:23:58.005673,10,66.89,5
46864731,2024-02-09T01:57:32.934257,14,62.67,3
46879805,2024-02-03T03:07:32.966784,2,33.77,4
46903350,2024-02-09T23:39:45.699063,24,47.04,2
46903409,2024-02-01T10:15:35.926307,15,18.20,1
46906859,2024-02-01T15:22:59.372549,7,13.28,1
46909891,2024-02-07T16:09:27.689713,8,79.90,3
46922118,2024-02-09T03:02:15.239830,23,59.00,4
46926163,2024-02-05T07:37:13.515482,7,25.46,3
46928036,2024-02-05T22:54:55.918900,2,30.67,4
46958853,2024-02-09T10:39:00.925801,4,31.85,2
46978400,2024-02-04T15:18:30.239691,29,38.34,4
46986471,2024-02-09T04:54:42.083610,1,41.22,2
46991114,2024-02-07T15:06:55.785965,27,95.25,5
47026393,2024-02-01T20:15:47.339313,24,19.92,1
47032452,2024-02-04T15:15:05.411534,12,55.66,3
47033008,2024-02-03T08:44:43.556291,15,76.52,5
47035873,2024-02-05T08:02:12.641213,6,99.02,5
47054530,2024-02-09T09:46:48.671048,9,41.70,4
47061585,2024-02-03T22:51:40.218004,5,35.28,3
47064976,2024-02-05T20:20:33.460325,8,47.25,1
47066558,2024-02-10T10:40:47.686619,16,43.04,4
47066595,2024-02-01T19:50:29.307127,14,5.76,1
47070891,2024-02-04T02:49:22.385028,22,66.50,3
47078640,2024-02-08T10:26:06.460863,6,87.12,3
47082685,2024-02-03T14:43:20.958205,23,80.70,5
47086461,2024-02-03T18:21:46.234723,21,64.77,4
47097059,2024-02-09T17:53:11.970477,17,71.80,5
47139548,2024-02-03T15:34:36.165498,18,27.05,2
47140763,2024-02-08T00:45:05.619495,16,30.39,3
47144240,2024-02-05T03:08:56.881443,23,0.94,1
47154732,2024-02-01T10:07:42.200037,4,37.50,2
47159902,2024-02-08T00:42:12.064985,24,37.38,2
47172973,2024-02-01T10:40:34.691983,1,106.00,5
47175687,2024-02-05T05:45:04.517186,6,15.24,2
47199239,2024-02-04T09:30:04.570225,28,26.12,3
47218987,2024-02-09T19:04:11.767457,4,20.51,2
47219137,2024-02-05T14:47:16.630813,27,5.80,1
47223325,2024-02-03T13:17:31.331209,2,56.47,3
47230205,2024-02-04T02:22:36.364457,24,62.47,5
47272388,2024-02-09T02:54:03.242830,18,25.47,1
47273218,2024-02-04T03:31:08.199233,29,50.86,3
47286217,2024-02-10T00:53:50.626901,23,52.18,4
47290657,2024-02-03T09:01:19.132252,19,78.44,5
47304661,2024-02-04T05:21:44.467833,11,5.76,1
47319555,2024-02-09T19:18:43.301431,30,87.16,5
47343516,2024-02-01T04:48:43.964406,3,55.57,2
47343705,2024-02-09T22:11:43.387703,30,69.27,5
47348294,2024-02-09T22:47:30.799467,15,33.10,1
47348955,2024-02-01T19:24:42.584159,20,43.27,4
47350955,2024-02-05T04:07:24.790304,24,86.46,5
47361277,2024-02-05T18:50:37.468007,1,20.76,2
47363710,2024-02-03T22:56:31.542301,14,82.11,5
47365067,2024-02-09T01:57:03.335273,22,63.51,5
47370188,2024-02-08T16:11:17.204647,13,7.45,1
47371835,2024-02-01T19:09:01.797276,19,55.30,5
47372924,2024-02-05T05:43:55.299605,15,54.24,3
47374643,2024-02-01T20:30:27.133028,10,41.74,3
47374727,2024-02-04T13:48:25.314101,24,0.94,1
47399109,2024-02-10T16:50:13.411578,3,55.79,4
47401506,2024-02-05T15:39:51.451849,13,27.40,1
47416796,2024-02-07T07:34:15.562215,26,35.53,3
47421408,2024-02-06T17:48:09.570774,5,84.10,4
47424582,2024-02-05T04:52:18.347472,11,57.43,4
47424879,2024-02-09T12:15:08.880402,19,75.14,4
47428347,2024-02-10T22:00:34.244153,12,34.15,3
47439965,2024-02-07T16:53:11.461658,26,64.40,2
47456694,2024-02-03T00:52:28.846122,3,5.68,1
47467792,2024-02-10T07:06:51.726708,5,26.49,3
47472306,2024-02-05T05:26:56.455054,8,24.68,3
47476403,2024-02-09T02:55:37.457241,21,4.70,1
47476507,2024-02-09T13:19:29.434670,1,35.88,3
47477968,2024-02-06T05:33:54.797941,16,112.66,5
47487946,2024-02-04T23:38:21.689321,9,43.02,4
47501122,2024-02-10T09:43:51.647511,27,58.92,4
47512722,2024-02-04T07:51:56.244995,12,11.10,2
47522068,2024-02-01T21:20:08.096439,8,30.00,1
47566425,2024-02-07T13:01:50.812868,9,26.74,4
47570478,2024-02-06T04:43:10.484008,7,147.46,5
47573325,2024-02-03T16:10:33.246201,19,2.86,1
47596382,2024-02-08T17:34:13.271683,6,21.94,4
47611670,2024-02-03T03:07:50.759470,22,59.80,5
47624146,2024-02-09T00:19:30.720350,27,57.90,5
47642961,2024-02-10T19:55:11.877948,30,43.60,2
47652388,2024-02-03T22:16:49.394006,8,52.46,4
47654756,2024-02-04T06:58:33.624585,4,5.76,1
47654801,2024-02-05T16:31:36.808580,3,35.28,4
47655177,2024-02-09T02:15:11.085368,17,54.99,4
47669570,2024-02-01T04:16:03.243040,18,69.60,3
47687468,2024-02-06T02:16:33.162667,23,10.80,1
47689750,2024-02-01T08:57:47.918992,17,83.97,5
47689800,2024-02-01T18:05:35.431221,17,9.07,1
47710250,2024-02-10T04:35:22.796988,26,91.53,4
47713964,2024-02-01T03:05:03.949718,28,35.20,5
47717545,2024-02-09T08:58:26.043108,10,89.76,5
47721906,2024-02-01T15:36:28.583087,24,49.77,3
47727273,2024-02-09T05:30:26.054136,20,45.90,4
47741872,2024-02-05T01:45:09.083545,6,68.54,3
47742330,2024-02-08T03:15:20.235370,27,5.68,1
47743857,2024-02-05T18:56:30.245130,23,39.70,3
47754183,2024-02-09T03:17:45.881023,10,9.60,1
47756003,2024-02-08T18:09:45.573410,7,25.79,3
47757187,2024-02-10T15:02:10.123438,19,83.20,4
47758548,2024-02-01T10:56:30.725170,4,16.44,1
47759357,2024-02-10T12:39:46.622977,6,30.51,2
47759439,2024-02-09T09:14:26.027911,3,5.64,2
47773395,2024-02-10T20:48:00.167584,29,39.55,2
47777606,2024-02-09T21:09:49.292440,13,111.95,4
47778905,2024-02-05T03:32:35.725209,2,36.30,4
47779585,2024-02-02T05:23:50.654515,17,100.17,5
47781395,2024-02-08T17:09:17.333180,28,26.27,2
47786971,2024-02-03T03:53:35.954066,21,70.66,4
47813912,2024-02-09T16:50:39.550299,8,50.54,2
47825955,2024-02-01T02:14:42.603514,8,52.75,3
47866465,2024-02-10T12:02:47.143495,29,26.30,3
47866517,2024-02-05T06:06:54.873736,9,8.58,1
47883898,2024-02-03T01:32:31.176055,30,44.93,4
47891946,2024-02-04T22:38:24.796448,9,62.88,2
47902387,2024-02-02T11:10:17.364685,11,56.64,4
47904800,2024-02-05T12:05:34.746929,1,50.04,4
47908837,2024-02-08T14:04:37.052415,12,18.01,2
47909535,2024-02-03T13:57:49.064303,17,66.45,2
47928680,2024-02-03T15:11:06.087976,3,40.47,3
47941981,2024-02-02T19:13:16.603316,17,42.58,3
47946491,2024-02-01T14:20:27.770034,14,39.56,2
47949674,2024-02-09T09:07:00.928162,2,51.80,2
47956367,2024-02-03T19:20:42.427965,17,14.90,1
47960607,2024-02-03T15:02:47.503178,3,31.88,3
47964403,2024-02-05T16:05:52.139476,12,36.08,4
47995067,2024-02-05T12:46:28.033115,16,53.69,2
48010935,2024-02-04T09:32:33.958817,23,19.37,3
48031456,2024-02-03T08:33:09.127379,16,13.50,1
48045189,2024-02-03T22:23:11.956302,8,106.68,4
48054014,2024-02-04T15:33:44.996731,30,24.51,2
48071690,2024-02-08T03:21:23.013927,24,64.11,4
48072029,2024-02-01T13:41:20.125196,3,26.67,1
48072205,2024-02-08T08:03:06.229198,16,42.53,3
48074578,2024-02-09T02:06:57.299985,25,22.72,1
48093360,2024-02-01T09:23:59.223988,23,98.35,5
48103457,2024-02-03T11:58:51.451596,22,48.02,3
48109157,2024-02-08T19:47:17.028111,17,48.84,4
48119273,2024-02-01T11:41:42.973130,16,61.17,4
48126309,2024-02-06T13:44:24.824946,1,65.24,3
48132630,2024-02-05T20:13:17.686128,12,2.62,1
48133716,2024-02-09T18:07:58.661151,6,78.26,3
48148578,2024-02-03T01:16:27.832035,27,3.93,1
48186628,2024-02-03T13:14:23.225299,8,55.66,3
48200609,2024-02-03T12:03:48.723630,2,77.31,4
